ID	ActiveDriverWGS	MutSig2CV_NC	NBR	oncodrivefml
mirna_pre::mirbase_pre::hsa-mir-6783::MI0022628	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-6784::MI0022629	1	0.9979021759880282	1	NA
mirna_pre::mirbase_pre::hsa-mir-6785::MI0022630	1	0.997936652230567	1	NA
mirna_pre::mirbase_pre::hsa-mir-6786::MI0022631	1	0.9999014318869545	1	NA
mirna_pre::mirbase_pre::hsa-mir-6787::MI0022632	1	0.9971212858621581	1	NA
mirna_pre::mirbase_pre::hsa-mir-6788::MI0022633	1	0.991757579094714	1	NA
mirna_pre::mirbase_pre::hsa-mir-6789::MI0022634	1	0.9995285467502911	1	NA
mirna_pre::mirbase_pre::hsa-mir-6790::MI0022635	1	0.9998151327794684	1	NA
mirna_pre::mirbase_pre::hsa-mir-6791::MI0022636	1	0.9979424045771971	1	NA
mirna_pre::mirbase_pre::hsa-mir-6792::MI0022637	0.115573148612922	0.9932253948359658	0.371545241697701	0.34182
mirna_pre::mirbase_pre::hsa-mir-6793::MI0022638	1	0.9919244649362727	1	NA
mirna_pre::mirbase_pre::hsa-mir-6794::MI0022639	1	0.994400996964551	1	NA
mirna_pre::mirbase_pre::hsa-mir-6795::MI0022640	1	0.9999649652175829	1	NA
mirna_pre::mirbase_pre::hsa-mir-6796::MI0022641	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-6797::MI0022642	1	0.9977141301996373	1	NA
mirna_pre::mirbase_pre::hsa-mir-6798::MI0022643	1	0.9954542790097429	1	NA
mirna_pre::mirbase_pre::hsa-mir-6799::MI0022644	1	0.991275560184441	1	NA
mirna_pre::mirbase_pre::hsa-mir-6800::MI0022645	1	0.9944474150544946	1	NA
mirna_pre::mirbase_pre::hsa-mir-6801::MI0022646	1	0.9966780555106125	1	NA
mirna_pre::mirbase_pre::hsa-mir-6802::MI0022647	0.110675193285699	0.9999999999999999	0.396018549762523	0.16961
mirna_pre::mirbase_pre::hsa-mir-6803::MI0022648	1	0.9998525229117801	1	NA
mirna_pre::mirbase_pre::hsa-mir-6804::MI0022649	1	0.9998525229117801	1	NA
mirna_pre::mirbase_pre::hsa-mir-6805::MI0022650	1	0.9999999999999999	1	NA
mirna_pre::mirbase_pre::hsa-mir-6806::MI0022651	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-6807::MI0022652	1	0.9928501598400505	1	NA
mirna_pre::mirbase_pre::hsa-mir-6808::MI0022653	1	0.9999999999999998	1	NA
mirna_pre::mirbase_pre::hsa-mir-6809::MI0022654	1	0.9999999811011712	1	NA
mirna_pre::mirbase_pre::hsa-mir-6810::MI0022655	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-6811::MI0022656	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-6812::MI0022657	1	1.0000000000000002	1	NA
mirna_pre::mirbase_pre::hsa-mir-6813::MI0022658	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-6814::MI0022659	1	0.9999999191769093	1	NA
mirna_pre::mirbase_pre::hsa-mir-6815::MI0022660	0.109118306689902	0.9921234462395672	0.384903791498201	0.39712
mirna_pre::mirbase_pre::hsa-mir-6816::MI0022661	1	0.9935492546450017	1	NA
mirna_pre::mirbase_pre::hsa-mir-6817::MI0022662	1	0.9971941067689185	1	NA
mirna_pre::mirbase_pre::hsa-mir-6818::MI0022663	1	0.9954550650564157	1	NA
mirna_pre::mirbase_pre::hsa-mir-6819::MI0022664	1	0.9961900336000599	1	NA
mirna_pre::mirbase_pre::hsa-mir-6820::MI0022665	1	0.9999622216539228	1	NA
mirna_pre::mirbase_pre::hsa-mir-6821::MI0022666	1	0.04120203285095034	0.0728005071503334	0.90019
mirna_pre::mirbase_pre::hsa-mir-6822::MI0022667	1	0.9956264775594981	1	NA
mirna_pre::mirbase_pre::hsa-mir-6823::MI0022668	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-6824::MI0022669	1	0.9977373482729989	1	NA
mirna_pre::mirbase_pre::hsa-mir-6825::MI0022670	1	0.999058295690564	1	NA
mirna_pre::mirbase_pre::hsa-mir-6826::MI0022671	1	0.9999999999999999	1	NA
mirna_pre::mirbase_pre::hsa-mir-6827::MI0022672	1	0.9911910441570234	1	NA
mirna_pre::mirbase_pre::hsa-mir-6828::MI0022673	1	0.9992375588132354	1	NA
mirna_pre::mirbase_pre::hsa-mir-6829::MI0022674	0.143225362658428	0.9951242452476196	0.33523676885437	0.4171
mirna_pre::mirbase_pre::hsa-mir-6830::MI0022675	1	1.0000000000000002	1	NA
mirna_pre::mirbase_pre::hsa-mir-6831::MI0022676	1	0.9976546873738372	1	NA
mirna_pre::mirbase_pre::hsa-mir-6832::MI0022677	0.120228696297921	0.032058436226775726	0.410940379332645	0.98615
mirna_pre::mirbase_pre::hsa-mir-6833::MI0022678	1	1.0000000000000002	1	NA
mirna_pre::mirbase_pre::hsa-mir-6834::MI0022679	1	0.9987624708592335	1	NA
mirna_pre::mirbase_pre::hsa-mir-6835::MI0022680	1	0.9999350582948415	1	NA
mirna_pre::mirbase_pre::hsa-mir-6836::MI0022682	1	0.9992591626501666	1	NA
mirna_pre::mirbase_pre::hsa-mir-6837::MI0022683	0.0552842009028255	0.031698767489702975	0.314902536483693	0.5059
mirna_pre::mirbase_pre::hsa-mir-6838::MI0022684	1	0.999997847607687	1	NA
mirna_pre::mirbase_pre::hsa-mir-6839::MI0022685	0.363939261335871	1.0	0.625988504147871	0.52804
mirna_pre::mirbase_pre::hsa-mir-6840::MI0022686	1	0.9999074928657674	1	NA
mirna_pre::mirbase_pre::hsa-mir-6841::MI0022687	0.150225433625446	0.9999999999999999	0.475085524062049	0.79375
mirna_pre::mirbase_pre::hsa-mir-6842::MI0022688	1	0.9999819008378801	1	NA
mirna_pre::mirbase_pre::hsa-mir-6843::MI0022689	1	0.9943465984153215	1	NA
mirna_pre::mirbase_pre::hsa-mir-6844::MI0022690	1	0.9999726483501828	1	NA
mirna_pre::mirbase_pre::hsa-mir-6845::MI0022691	0.12121980030084	0.04530586999775238	0.33304358947675	0.03651
mirna_pre::mirbase_pre::hsa-mir-6846::MI0022692	0.100150708883167	0.9984576287677183	0.322052721534271	0.13279
mirna_pre::mirbase_pre::hsa-mir-6847::MI0022693	1	0.9909219344027398	1	NA
mirna_pre::mirbase_pre::hsa-mir-6848::MI0022694	1	0.9988469104323894	1	NA
mirna_pre::mirbase_pre::hsa-mir-6849::MI0022695	1	0.9961405831104896	1	NA
mirna_pre::mirbase_pre::hsa-mir-6850::MI0022696	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-6851::MI0022697	1	1.0000000000000002	1	NA
mirna_pre::mirbase_pre::hsa-mir-6852::MI0022698	1	0.9965194841637456	1	NA
mirna_pre::mirbase_pre::hsa-mir-6853::MI0022699	1	0.9965194841637456	1	NA
mirna_pre::mirbase_pre::hsa-mir-6854::MI0022700	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-6855::MI0022701	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-6856::MI0022702	1	0.9903138689042684	1	NA
mirna_pre::mirbase_pre::hsa-mir-6857::MI0022703	1	0.9990371601265592	1	NA
mirna_pre::mirbase_pre::hsa-mir-6858::MI0022704	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-6859-1::MI0022705	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-6859-2::MI0026420	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-6859-3::MI0026421	1	0.9999863448359978	1	NA
mirna_pre::mirbase_pre::hsa-mir-6860::MI0022707	1	0.9890710455474245	1	NA
mirna_pre::mirbase_pre::hsa-mir-6861::MI0022708	1	0.99897870318195	1	NA
mirna_pre::mirbase_pre::hsa-mir-6862-1::MI0022709	1	0.9999999999999998	1	NA
mirna_pre::mirbase_pre::hsa-mir-6862-2::MI0026415	1	0.9999999999999998	1	NA
mirna_pre::mirbase_pre::hsa-mir-6863::MI0022710	1	0.9999900371891365	1	NA
mirna_pre::mirbase_pre::hsa-mir-6864::MI0022711	1	0.9994609771488945	1	NA
mirna_pre::mirbase_pre::hsa-mir-6865::MI0022712	1	0.9994609771488945	1	NA
mirna_pre::mirbase_pre::hsa-mir-6866::MI0022713	1	0.9992104790923063	1	NA
mirna_pre::mirbase_pre::hsa-mir-6867::MI0022714	0.0886207968366924	0.04515417289823452	0.36584353997265	0.18879
mirna_pre::mirbase_pre::hsa-mir-6868::MI0022715	1	0.9999960099110817	1	NA
mirna_pre::mirbase_pre::hsa-mir-6869::MI0022716	1	0.9999999999999998	1	NA
mirna_pre::mirbase_pre::hsa-mir-6870::MI0022717	1	0.9969050216247656	1	NA
mirna_pre::mirbase_pre::hsa-mir-6871::MI0022718	1	0.9913377806218151	1	NA
mirna_pre::mirbase_pre::hsa-mir-6872::MI0022719	1	0.9994317252920809	1	NA
mirna_pre::mirbase_pre::hsa-mir-6873::MI0022720	1	0.9987624708592335	1	NA
mirna_pre::mirbase_pre::hsa-mir-6874::MI0022721	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-6875::MI0022722	0.118446943259051	1.0	0.396250324920371	0.09215
mirna_pre::mirbase_pre::hsa-mir-6876::MI0022723	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-6877::MI0022724	1	0.9996190070347057	1	NA
mirna_pre::mirbase_pre::hsa-mir-6878::MI0022725	1	0.9919883073775138	1	NA
mirna_pre::mirbase_pre::hsa-mir-6879::MI0022726	1	0.9995883561255969	1	NA
mirna_pre::mirbase_pre::hsa-mir-6880::MI0022727	1	0.9999992725426665	1	NA
mirna_pre::mirbase_pre::hsa-mir-6881::MI0022728	1	0.9999910172827428	1	NA
mirna_pre::mirbase_pre::hsa-mir-6882::MI0022729	0.12739766198004	0.04479911154133719	0.38207757457916	0.10469
mirna_pre::mirbase_pre::hsa-mir-6883::MI0022730	1	0.9925956962696402	1	NA
mirna_pre::mirbase_pre::hsa-mir-6884::MI0022731	1	0.9999830212343322	1	NA
mirna_pre::mirbase_pre::hsa-mir-6885::MI0022732	1	0.9998685655611951	1	NA
mirna_pre::mirbase_pre::hsa-mir-6886::MI0022733	1	0.9910369218747926	1	NA
mirna_pre::mirbase_pre::hsa-mir-6887::MI0022734	1	0.9933267471821733	1	NA
mirna_pre::mirbase_pre::hsa-mir-6888::MI0022735	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-6889::MI0022736	1	0.9999900563414751	1	NA
mirna_pre::mirbase_pre::hsa-mir-6890::MI0022737	1	1.0000000000000002	1	NA
mirna_pre::mirbase_pre::hsa-mir-6891::MI0022738	1	0.9999999999999999	1	NA
mirna_pre::mirbase_pre::hsa-mir-6892::MI0022739	1	1.0000000000000002	1	NA
mirna_pre::mirbase_pre::hsa-mir-6893::MI0022740	1	0.9961405831104896	1	NA
mirna_pre::mirbase_pre::hsa-mir-6894::MI0022741	1	0.9997930404875657	1	NA
mirna_pre::mirbase_pre::hsa-mir-6895::MI0022742	1	0.9997930404875657	1	NA
mirna_pre::mirbase_pre::hsa-mir-7-1::MI0000263	1	0.9999990791311455	1	NA
mirna_pre::mirbase_pre::hsa-mir-7-2::MI0000264	0.31215355763419	0.20545424639096405	0.570037259914266	0.10326
mirna_pre::mirbase_pre::hsa-mir-7-3::MI0000265	1	0.9999959176332486	1	NA
mirna_pre::mirbase_pre::hsa-mir-708::MI0005543	1	0.9901264816815442	1	NA
mirna_pre::mirbase_pre::hsa-mir-7106::MI0022957	1	0.9975615130008874	1	NA
mirna_pre::mirbase_pre::hsa-mir-7107::MI0022958	1	0.9998535831647011	1	NA
mirna_pre::mirbase_pre::hsa-mir-7108::MI0022959	1	0.9978365655487037	1	NA
mirna_pre::mirbase_pre::hsa-mir-7109::MI0022960	1	0.9910313007954406	1	NA
mirna_pre::mirbase_pre::hsa-mir-7110::MI0022961	1	0.9999998962953345	1	NA
mirna_pre::mirbase_pre::hsa-mir-7111::MI0022962	1	0.9973947947760137	1	NA
mirna_pre::mirbase_pre::hsa-mir-7112-1::MI0022963	1	0.9999999999999998	1	NA
mirna_pre::mirbase_pre::hsa-mir-7112-2::MI0026414	1	0.9999999999999998	1	NA
mirna_pre::mirbase_pre::hsa-mir-7113::MI0022964	1	0.9998384418654913	1	NA
mirna_pre::mirbase_pre::hsa-mir-7114::MI0022965	1	0.9999999999999999	1	NA
mirna_pre::mirbase_pre::hsa-mir-711::MI0012488	1	0.9977373482729989	1	NA
mirna_pre::mirbase_pre::hsa-mir-7150::MI0023610	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-7151::MI0023611	0.212885130005401	0.02847315819778993	0.454785963717947	0.98369
mirna_pre::mirbase_pre::hsa-mir-7152::MI0023612	1	0.9999999999999999	1	NA
mirna_pre::mirbase_pre::hsa-mir-7153::MI0023613	0.122030313648585	0.9860523536005025	0.442071379836039	0.39847
mirna_pre::mirbase_pre::hsa-mir-7154::MI0023614	1	0.9973174776531712	1	NA
mirna_pre::mirbase_pre::hsa-mir-7155::MI0023615	1	0.9999999999999998	1	NA
mirna_pre::mirbase_pre::hsa-mir-7156::MI0023616	1	0.9974058246924111	1	NA
mirna_pre::mirbase_pre::hsa-mir-7157::MI0023617	1	0.9999625375495571	1	NA
mirna_pre::mirbase_pre::hsa-mir-7158::MI0023618	0.619549953960205	0.9997933078096095	0.711855553087926	0.49593
mirna_pre::mirbase_pre::hsa-mir-7159::MI0023620	1	0.9962528032288157	1	NA
mirna_pre::mirbase_pre::hsa-mir-7160::MI0023621	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-7161::MI0023619	1	0.9996481125586775	1	NA
mirna_pre::mirbase_pre::hsa-mir-7162::MI0023623	0.080119377140225	0.9964103181344801	0.380519609956517	0.06012
mirna_pre::mirbase_pre::hsa-mir-718::MI0012489	1	0.9999999999999998	1	NA
mirna_pre::mirbase_pre::hsa-mir-744::MI0005559	1	0.9997225977060673	1	NA
mirna_pre::mirbase_pre::hsa-mir-7515::MI0024354	0.384027888292676	0.0913578810055479	0.700383603514083	0.33848
mirna_pre::mirbase_pre::hsa-mir-758::MI0003757	0.378106230815387	0.44986421462587944	0.593119311330874	0.87526
mirna_pre::mirbase_pre::hsa-mir-759::MI0004065	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-760::MI0005567	1	0.9925572193901531	1	NA
mirna_pre::mirbase_pre::hsa-mir-761::MI0003941	1	0.9979184460501187	1	NA
mirna_pre::mirbase_pre::hsa-mir-762::MI0003892	1	0.9999999999999999	1	NA
mirna_pre::mirbase_pre::hsa-mir-7641-1::MI0024975	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-7641-2::MI0024976	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-764::MI0003944	1	0.9991611847322366	1	NA
mirna_pre::mirbase_pre::hsa-mir-765::MI0005116	1	0.9918142015143714	1	NA
mirna_pre::mirbase_pre::hsa-mir-766::MI0003836	1	0.9996693787042387	1	NA
mirna_pre::mirbase_pre::hsa-mir-767::MI0003763	1	0.9966514183123439	1	NA
mirna_pre::mirbase_pre::hsa-mir-769::MI0003834	1	0.9998376087176718	1	NA
mirna_pre::mirbase_pre::hsa-mir-7702::MI0025238	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-7703::MI0025239	1	0.9915360722030526	1	NA
mirna_pre::mirbase_pre::hsa-mir-7704::MI0025240	1	0.992869016912685	1	NA
mirna_pre::mirbase_pre::hsa-mir-7705::MI0025241	1	0.9993577348764741	1	NA
mirna_pre::mirbase_pre::hsa-mir-7706::MI0025242	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-770::MI0005118	0.381364673568366	0.9950240149786165	0.54676315547965	0.81263
mirna_pre::mirbase_pre::hsa-mir-7843::MI0025510	1	1.0000000000000002	1	NA
mirna_pre::mirbase_pre::hsa-mir-7844::MI0025514	1	0.9997903884844542	1	NA
mirna_pre::mirbase_pre::hsa-mir-7845::MI0025515	1	0.9999869371262216	1	NA
mirna_pre::mirbase_pre::hsa-mir-7846::MI0025516	0.238259744983383	0.9981010477316621	0.387993226897596	0.94965
mirna_pre::mirbase_pre::hsa-mir-7847::MI0025517	1	0.9912476265488552	1	NA
mirna_pre::mirbase_pre::hsa-mir-7848::MI0025518	1	0.9989893062288229	1	NA
mirna_pre::mirbase_pre::hsa-mir-7849::MI0025519	1	0.9999248382470459	1	NA
mirna_pre::mirbase_pre::hsa-mir-7850::MI0025520	1	0.9999999999999999	1	NA
mirna_pre::mirbase_pre::hsa-mir-7851::MI0025521	1	0.9999846833223464	1	NA
mirna_pre::mirbase_pre::hsa-mir-7852::MI0025522	1	0.991861697474794	1	NA
mirna_pre::mirbase_pre::hsa-mir-7853::MI0025523	1	0.9998625388439509	0.748699167167156	0.38237
mirna_pre::mirbase_pre::hsa-mir-7854::MI0025524	1	0.9996276757033051	1	NA
mirna_pre::mirbase_pre::hsa-mir-7855::MI0025525	1	0.9928255507754628	1	NA
mirna_pre::mirbase_pre::hsa-mir-7856::MI0025526	1	0.9988261738705175	1	NA
mirna_pre::mirbase_pre::hsa-mir-7973-1::MI0025748	1	0.9999998747220199	1	NA
mirna_pre::mirbase_pre::hsa-mir-7973-2::MI0025749	1	0.9999998747220199	1	NA
mirna_pre::mirbase_pre::hsa-mir-7974::MI0025750	1	0.9942751305915407	1	NA
mirna_pre::mirbase_pre::hsa-mir-7975::MI0025751	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-7976::MI0025752	1	0.9932006423049208	1	NA
mirna_pre::mirbase_pre::hsa-mir-7977::MI0025753	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-7978::MI0025754	1	0.9998928686837738	1	NA
mirna_pre::mirbase_pre::hsa-mir-802::MI0003906	0.230878826694917	0.9976002645563289	0.594286181783633	0.64465
mirna_pre::mirbase_pre::hsa-mir-8052::MI0025888	0.38538052516458	0.02580058068174629	0.514826714828951	0.87372
mirna_pre::mirbase_pre::hsa-mir-8053::MI0025889	1	0.9997399809393568	1	NA
mirna_pre::mirbase_pre::hsa-mir-8054::MI0025890	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-8055::MI0025891	1	0.9999998454816259	1	NA
mirna_pre::mirbase_pre::hsa-mir-8056::MI0025892	1	0.9956202515098744	1	NA
mirna_pre::mirbase_pre::hsa-mir-8057::MI0025893	1	0.9999958539602143	1	NA
mirna_pre::mirbase_pre::hsa-mir-8058::MI0025894	0.306732455951916	0.9999987653255026	0.571625823798468	0.19587
mirna_pre::mirbase_pre::hsa-mir-8059::MI0025895	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-8060::MI0025896	1	0.9990638737785715	1	NA
mirna_pre::mirbase_pre::hsa-mir-8061::MI0025897	1	0.9999999999999999	1	NA
mirna_pre::mirbase_pre::hsa-mir-8062::MI0025898	0.301794909566129	1.0	0.582248006453899	0.97396
mirna_pre::mirbase_pre::hsa-mir-8063::MI0025899	0.141937177845299	0.9995779829429389	0.487700758513028	0.03336
mirna_pre::mirbase_pre::hsa-mir-8064::MI0025900	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-8065::MI0025901	1	0.9999953854469116	1	NA
mirna_pre::mirbase_pre::hsa-mir-8066::MI0025902	1	0.9996814113773311	1	NA
mirna_pre::mirbase_pre::hsa-mir-8067::MI0025903	1	0.9916203372517697	1	NA
mirna_pre::mirbase_pre::hsa-mir-8068::MI0025904	1	1.0000000000000002	1	NA
mirna_pre::mirbase_pre::hsa-mir-8069::MI0025905	1	0.9999999999999998	1	NA
mirna_pre::mirbase_pre::hsa-mir-8070::MI0025906	1	0.9985964820477667	1	NA
mirna_pre::mirbase_pre::hsa-mir-8071-1::MI0025907	1	0.9999590052721551	1	NA
mirna_pre::mirbase_pre::hsa-mir-8071-2::MI0026417	1	0.9999867327917672	1	NA
mirna_pre::mirbase_pre::hsa-mir-8072::MI0025908	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-8073::MI0025909	1	0.999716815601862	1	NA
mirna_pre::mirbase_pre::hsa-mir-8074::MI0025910	0.417299416325248	0.9991878455125096	0.578211659067865	0.46431
mirna_pre::mirbase_pre::hsa-mir-8075::MI0025911	1	0.9999909931766026	1	NA
mirna_pre::mirbase_pre::hsa-mir-8076::MI0025912	1	0.9999999999999999	1	NA
mirna_pre::mirbase_pre::hsa-mir-8077::MI0025913	1	0.9999971780724937	1	NA
mirna_pre::mirbase_pre::hsa-mir-8078::MI0025914	1	0.9969396476057849	1	NA
mirna_pre::mirbase_pre::hsa-mir-8079::MI0025915	0.0940465163635014	0.020118637862447022	0.366682639376152	0.12153
mirna_pre::mirbase_pre::hsa-mir-8080::MI0025916	1	0.9910655076580683	1	NA
mirna_pre::mirbase_pre::hsa-mir-8081::MI0025917	1	0.9999999999999999	1	NA
mirna_pre::mirbase_pre::hsa-mir-8082::MI0025918	1	0.9905978220037344	1	NA
mirna_pre::mirbase_pre::hsa-mir-8083::MI0025919	1	0.9980520911574482	1	NA
mirna_pre::mirbase_pre::hsa-mir-8084::MI0025920	1	0.9997325405817343	1	NA
mirna_pre::mirbase_pre::hsa-mir-8085::MI0025921	1	0.9913985914437413	1	NA
mirna_pre::mirbase_pre::hsa-mir-8086::MI0025922	1	1.0000000000000002	1	NA
mirna_pre::mirbase_pre::hsa-mir-8087::MI0025923	1	0.9992567410871246	1	NA
mirna_pre::mirbase_pre::hsa-mir-8088::MI0025924	1	0.9990555860282762	1	NA
mirna_pre::mirbase_pre::hsa-mir-8089::MI0025925	0.293902949493038	0.9974098791041859	0.51257863010411	0.96961
mirna_pre::mirbase_pre::hsa-mir-873::MI0005564	1	0.9999999999999999	1	NA
mirna_pre::mirbase_pre::hsa-mir-874::MI0005532	1	0.9950819200672553	1	NA
mirna_pre::mirbase_pre::hsa-mir-875::MI0005541	1	0.999999994290878	1	NA
mirna_pre::mirbase_pre::hsa-mir-876::MI0005542	1	0.9907449311896876	1	NA
mirna_pre::mirbase_pre::hsa-mir-877::MI0005561	1	0.9918996151547689	1	NA
mirna_pre::mirbase_pre::hsa-mir-885::MI0005560	1	0.9943825619351191	1	NA
mirna_pre::mirbase_pre::hsa-mir-887::MI0005562	1	0.08649960246164812	0.655960200692468	0.41257
mirna_pre::mirbase_pre::hsa-mir-888::MI0005537	1	0.9999998184713753	1	NA
mirna_pre::mirbase_pre::hsa-mir-889::MI0005540	1	0.9984555117367	1	NA
mirna_pre::mirbase_pre::hsa-mir-890::MI0005533	1	0.9999998184713753	1	NA
mirna_pre::mirbase_pre::hsa-mir-891a::MI0005524	1	0.9946879752007433	1	NA
mirna_pre::mirbase_pre::hsa-mir-891b::MI0005534	1	0.9999998184713753	1	NA
mirna_pre::mirbase_pre::hsa-mir-892a::MI0005528	1	0.9999998184713753	1	NA
mirna_pre::mirbase_pre::hsa-mir-892b::MI0005538	1	0.9999998184713753	1	NA
mirna_pre::mirbase_pre::hsa-mir-892c::MI0022560	1	0.9999998184713753	0.490485423328391	0.16336
mirna_pre::mirbase_pre::hsa-mir-9-1::MI0000466	0.243560526607064	0.2559640522031009	0.523482653723021	0.27143
mirna_pre::mirbase_pre::hsa-mir-9-2::MI0000467	1	1.0000000000000002	1	NA
mirna_pre::mirbase_pre::hsa-mir-9-3::MI0000468	1	0.9999999999999998	1	NA
mirna_pre::mirbase_pre::hsa-mir-920::MI0005712	1	0.9999998441298603	1	NA
mirna_pre::mirbase_pre::hsa-mir-921::MI0005713	1	0.9962589378072777	1	NA
mirna_pre::mirbase_pre::hsa-mir-922::MI0005714	1	0.9999999999999999	1	NA
mirna_pre::mirbase_pre::hsa-mir-924::MI0005716	1	0.9964160008891196	1	NA
mirna_pre::mirbase_pre::hsa-mir-92a-1::MI0000093	0.208970581471613	0.20041693787128828	0.50457063490857	0.73471
mirna_pre::mirbase_pre::hsa-mir-92a-2::MI0000094	1	0.9983398806802142	1	NA
mirna_pre::mirbase_pre::hsa-mir-92b::MI0003560	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-933::MI0005755	1	0.9999887034905997	1	NA
mirna_pre::mirbase_pre::hsa-mir-934::MI0005756	1	1.0000000000000002	1	NA
mirna_pre::mirbase_pre::hsa-mir-935::MI0005757	1	1.0000000000000002	1	NA
mirna_pre::mirbase_pre::hsa-mir-936::MI0005758	1	1.0	0.489488638969174	0.57595
mirna_pre::mirbase_pre::hsa-mir-937::MI0005759	0.166624169736234	0.038375380071816	0.406275391256671	0.16855
mirna_pre::mirbase_pre::hsa-mir-938::MI0005760	1	0.9979876632126108	1	NA
mirna_pre::mirbase_pre::hsa-mir-939::MI0005761	1	0.9961405831104896	1	NA
mirna_pre::mirbase_pre::hsa-mir-93::MI0000095	1	0.9998138607474738	1	NA
mirna_pre::mirbase_pre::hsa-mir-940::MI0005762	1	0.9990797807244711	1	NA
mirna_pre::mirbase_pre::hsa-mir-941-1::MI0005763	1	0.9988049509291902	1	NA
mirna_pre::mirbase_pre::hsa-mir-941-2::MI0005764	1	0.9988049509291902	1	NA
mirna_pre::mirbase_pre::hsa-mir-941-3::MI0005765	1	0.9988049509291902	1	NA
mirna_pre::mirbase_pre::hsa-mir-941-4::MI0005766	1	0.9988049509291902	1	NA
mirna_pre::mirbase_pre::hsa-mir-942::MI0005767	1	0.9969563112513737	1	NA
mirna_pre::mirbase_pre::hsa-mir-943::MI0005768	1	0.9999873234800838	1	NA
mirna_pre::mirbase_pre::hsa-mir-944::MI0005769	1	0.9961709061998655	1	NA
mirna_pre::mirbase_pre::hsa-mir-95::MI0000097	1	0.9995145124099254	1	NA
mirna_pre::mirbase_pre::hsa-mir-96::MI0000098	1	1.0	1	NA
mirna_pre::mirbase_pre::hsa-mir-98::MI0000100	1	1.0000000000000002	1	NA
mirna_pre::mirbase_pre::hsa-mir-99a::MI0000101	1	0.9926947297213725	1	NA
mirna_pre::mirbase_pre::hsa-mir-99b::MI0000746	1	0.9999999999999998	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID00001.5p-miR::TJU_CMC_MD2.ID00001.5p-miR	1	0.9999999999999998	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID00002.5p-miR::TJU_CMC_MD2.ID00002.5p-miR	1	0.9999998213903181	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID00003.5p-miR::TJU_CMC_MD2.ID00003.5p-miR	1	0.9999998213903181	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID00006.3p-miR::TJU_CMC_MD2.ID00006.3p-miR	0.0919770401333597	0.033043105933750205	0.270104707237241	0.90969
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID00007.3p-miR::TJU_CMC_MD2.ID00007.3p-miR	1	0.9999999999999998	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID00008.3p-miR::TJU_CMC_MD2.ID00008.3p-miR	1	0.9999999999999998	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID00009.3p-miR::TJU_CMC_MD2.ID00009.3p-miR	1	0.9999999999999998	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID00010.3p-miR::TJU_CMC_MD2.ID00010.3p-miR	1	0.9999999999999998	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID00011.3p-miR::TJU_CMC_MD2.ID00011.3p-miR	1	0.9999999999999998	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID00012.3p-miR::TJU_CMC_MD2.ID00012.3p-miR	1	0.9999999999999998	1	NA
